XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
248859.71029110,2550348.14924763,18053,17889,9028,123.751345427752
248859.71029110,2550348.14924763,18053,18074,9038,7.92713216725138
248859.71029110,2550348.14924763,18053,18287,9144,115.50400302699
244099.10299545,2550348.17222138,18057,18029,9029,60.7918492973387
253021.25550260,2550348.24587219,18059,17985,9030,22.9153385909876
253021.25550260,2550348.24587219,18059,18034,9034,27.6071775711505
253021.25550260,2550348.24587219,18059,18183,9092,46.3156402976345
253021.25550260,2550348.24587219,18059,19206,9603,431.068047598991
247968.03178317,2550348.28893156,18061,16061,9031,738.869682669537
247968.03178317,2550348.28893156,18061,18139,9070,32.5502930665961
247968.03178317,2550348.28893156,18061,18813,9407,311.221242957857
257502.35234082,2550350.08303900,18064,17912,9032,63.0209410541471
257502.35234082,2550350.08303900,18064,18066,9033,83.5365530167243
257502.35234082,2550350.08303900,18064,18146,9073,27.1399621711613
257581.54151345,2550323.48547091,18066,18064,9033,83.5365530167243
242764.89873889,2550352.95676273,18070,17356,9035,300.097526414446
242764.89873889,2550352.95676273,18070,17788,9036,817.794127774402
242764.89873889,2550352.95676273,18070,18090,9045,7.69300148778985
242764.89873889,2550352.95676273,18070,18270,9135,366.64590770289
248853.41274607,2550352.96384534,18074,18050,9037,7.33448050596472
248853.41274607,2550352.96384534,18074,18053,9038,7.92713216725138
248853.41274607,2550352.96384534,18074,18227,9114,110.866129225605
248853.41274607,2550352.96384534,18074,18416,9208,164.095446828262
244576.93573498,2550354.33906460,18077,17635,9039,207.397417963247
244576.93573498,2550354.33906460,18077,17796,9040,239.519494908224
244576.93573498,2550354.33906460,18077,18229,9116,152.174710308281
244576.93573498,2550354.33906460,18077,18707,9354,250.255189833074
260179.95915930,2550356.89597350,18081,18006,9041,25.5033126027806
260179.95915930,2550356.89597350,18081,18097,9049,51.4473856676491
260179.95915930,2550356.89597350,18081,18163,9083,27.2665990658289
247958.16968813,2550357.59598138,18084,17970,9042,52.453164293204
247958.16968813,2550357.59598138,18084,18162,9081,30.6642593456986
247958.16968813,2550357.59598138,18084,18838,9419,298.769615535151
246300.67620028,2550357.73294637,18086,17461,9043,318.425608732247
246300.67620028,2550357.73294637,18086,17855,9044,159.803844356481
246300.67620028,2550357.73294637,18086,18108,9054,9.29125311749283
246300.67620028,2550357.73294637,18086,18421,9212,399.034936165963
242766.47388816,2550360.48678110,18090,18070,9045,7.69300148778985
242766.47388816,2550360.48678110,18090,17818,9046,817.986551627216
242766.47388816,2550360.48678110,18090,18283,9143,367.051106553613
242766.47388816,2550360.48678110,18090,19134,9567,333.744530412436
249016.60948646,2550362.69580230,18094,18024,9047,34.1922724356033
249016.60948646,2550362.69580230,18094,18095,9048,44.143723217548
249016.60948646,2550362.69580230,18094,18142,9071,15.7928532509967
249053.09892448,2550337.85250920,18095,18094,9048,44.143723217548
260231.01019408,2550363.26977460,18097,18081,9049,51.4473856676491
249100.57293594,2550363.98272845,18100,17999,9050,46.2744488312247
260094.59692527,2550328.53608843,18101,18102,9051,56.0948429078376
260073.87888807,2550365.30759332,18102,18101,9051,56.0948429078376
260073.87888807,2550365.30759332,18102,18104,9053,68.8943087662048
260073.87888807,2550365.30759332,18102,18273,9137,122.526841072413
260004.99709579,2550366.62078531,18104,18014,9052,32.5690665290877
260004.99709579,2550366.62078531,18104,18102,9053,68.8943087662048
260004.99709579,2550366.62078531,18104,18112,9056,41.715732744435
246301.90878416,2550366.94207888,18108,18086,9054,9.29125311749283
246301.90878416,2550366.94207888,18108,17865,9055,170.871775665155
246301.90878416,2550366.94207888,18108,18445,9224,395.579090576923
246301.90878416,2550366.94207888,18108,19086,9543,335.506196072703
259963.28670968,2550367.28865431,18112,18104,9056,41.715732744435
259963.28670968,2550367.28865431,18112,18114,9058,18.7818225855507
259963.28670968,2550367.28865431,18112,18263,9132,68.6398523813545
259944.50729494,2550367.58938925,18114,17946,9057,60.2097261850502
259944.50729494,2550367.58938925,18114,18112,9058,18.7818225855507
259944.50729494,2550367.58938925,18114,18490,9245,148.528484392041
258250.53881642,2550370.60493412,18118,17824,9059,110.761700570439
258250.53881642,2550370.60493412,18118,18168,9085,118.417022524742
258250.53881642,2550370.60493412,18118,18400,9200,109.975925242899
246949.06162446,2550371.16165622,18119,18120,9060,56.2458798689236
246949.06162446,2550371.16165622,18119,18122,9061,49.2771172209336
246949.06162446,2550371.16165622,18119,18209,9105,38.9399259355625
246939.36898430,2550315.75721841,18120,18119,9060,56.2458798689236
246997.18111195,2550360.54331337,18122,18119,9061,49.2771172209336
248664.54607388,2550371.19837837,18123,17901,9062,79.3529603835683
248664.54607388,2550371.19837837,18123,18125,9063,108.169010898152
248664.54607388,2550371.19837837,18123,18355,9178,102.510031527923
248765.03429189,2550331.16523010,18125,18123,9063,108.169010898152
250053.72682611,2550355.87124513,18127,18128,9064,157.341298711421
250210.21287906,2550372.25414825,18128,18127,9064,157.341298711421
250210.21287906,2550372.25414825,18128,17995,9065,44.3428470006717
250210.21287906,2550372.25414825,18128,18152,9076,6.57364695749855
254365.38026292,2550372.49602970,18132,17801,9066,223.965378845136
254365.38026292,2550372.49602970,18132,17655,9067,298.078861612644
254365.38026292,2550372.49602970,18132,18610,9305,234.990146492163
245401.90645062,2550373.15898253,18136,17570,9068,260.526606775771
245401.90645062,2550373.15898253,18136,17879,9069,211.184800387324
245401.90645062,2550373.15898253,18136,18239,9121,119.016523373669
247988.22094417,2550373.79981721,18139,18061,9070,32.5502930665961
247988.22094417,2550373.79981721,18139,20014,18223,607.916776507331
249025.73628430,2550375.58439318,18142,18094,9071,15.7928532509967
249025.73628430,2550375.58439318,18142,18194,9097,25.2311867601358
249025.73628430,2550375.58439318,18142,18287,9145,127.723986194978
252670.13043864,2550375.77389850,18143,18031,9072,184.829752442874
252670.13043864,2550375.77389850,18143,18186,9112,342.202919595999
252670.13043864,2550375.77389850,18143,19298,9649,364.177939357603
257510.17585597,2550376.07092382,18146,18064,9073,27.1399621711613
257510.17585597,2550376.07092382,18146,18041,9074,128.462731107432
257510.17585597,2550376.07092382,18146,18039,9075,168.578653212739
250208.38002840,2550378.56711054,18152,18128,9076,6.57364695749855
250208.38002840,2550378.56711054,18152,18236,9118,50.4454796570891
250208.38002840,2550378.56711054,18152,18366,9184,113.417212349757
259720.83344168,2550379.37185252,18153,17979,9077,53.181031367392
260120.85207611,2550382.11654113,18155,17726,9078,181.953576615231
260120.85207611,2550382.11654113,18155,18163,9082,53.9164780020174
260120.85207611,2550382.11654113,18155,18273,9138,59.9234839153073
249760.36886156,2550382.64879079,18157,17839,9079,135.856679702859
249760.36886156,2550382.64879079,18157,18338,9169,88.0443712636088
254223.52081996,2550382.67685994,18159,17801,9080,130.724279579094
254223.52081996,2550382.67685994,18159,18237,9119,509.399636788498
254223.52081996,2550382.67685994,18159,18663,9332,181.744149353578
247975.14957620,2550383.12756930,18162,18084,9081,30.6642593456986
247975.14957620,2550383.12756930,18162,20025,18224,609.373773419911
260174.74744495,2550383.62512251,18163,18155,9082,53.9164780020174
260174.74744495,2550383.62512251,18163,18081,9083,27.2665990658289
260174.74744495,2550383.62512251,18163,18375,9188,94.0068298263362
258132.90379347,2550384.19142003,18168,17950,9084,80.048762836298
258132.90379347,2550384.19142003,18168,18118,9085,118.417022524742
258132.90379347,2550384.19142003,18168,18182,9091,59.4673902186792
258132.90379347,2550384.19142003,18168,18400,9201,182.691696848118
248966.42411227,2550384.69933323,18171,18024,9086,75.7927040266106
259532.23281695,2550386.45129934,18174,17698,9087,211.432188712071
259532.23281695,2550386.45129934,18174,17733,9088,389.79811260213
259532.23281695,2550386.45129934,18174,18392,9196,100.713130076932
249672.96823859,2550388.57337218,18178,17842,9089,244.699933309513
249672.96823859,2550388.57337218,18178,17966,9090,74.9582790851138
249672.96823859,2550388.57337218,18178,18386,9193,90.3417902937283
258073.83067976,2550391.02792027,18182,18168,9091,59.4673902186792
258073.83067976,2550391.02792027,18182,18198,9099,48.081394656004
258073.83067976,2550391.02792027,18182,18233,9117,35.8267161134214
253007.11768264,2550391.95627286,18183,18059,9092,46.3156402976345
253007.11768264,2550391.95627286,18183,18186,9094,6.24602943115684
253007.11768264,2550391.95627286,18183,20373,10187,649.679940658975
253000.87744937,2550392.22529420,18186,18034,9093,51.8853489361285
253000.87744937,2550392.22529420,18186,18183,9094,6.24602943115684
253000.87744937,2550392.22529420,18186,18143,9112,342.202919595999
253000.87744937,2550392.22529420,18186,20380,10190,649.779786053364
249449.69312283,2550393.55565794,18190,17892,9095,106.634999808722
249449.69312283,2550393.55565794,18190,18310,9155,66.5688819107674
249449.69312283,2550393.55565794,18190,18310,9159,179.052341712363
249945.46091562,2550390.81750252,18191,17915,9096,141.235033162139
249040.32418447,2550396.17094107,18194,18142,9097,25.2311867601358
249040.32418447,2550396.17094107,18194,18195,9098,57.8624028792165
249040.32418447,2550396.17094107,18194,18204,9102,8.27569596309503
249087.33958842,2550362.44247449,18195,18194,9098,57.8624028792165
258026.06638929,2550396.54091111,18198,18182,9099,48.081394656004
252076.13306495,2550397.36437585,18199,17525,9100,303.927841536707
252076.13306495,2550397.36437585,18199,17993,9101,158.524496335743
252076.13306495,2550397.36437585,18199,18216,9110,158.972820632451
252076.13306495,2550397.36437585,18199,18639,9320,188.255265847669
249045.10300537,2550402.92742052,18204,18194,9102,8.27569596309503
249045.10300537,2550402.92742052,18204,18254,9127,35.8332538688458
249045.10300537,2550402.92742052,18204,18265,9133,60.2975947582115
246989.24116818,2550404.11236252,18205,18206,9103,2.22768874466966
246989.24116818,2550404.11236252,18205,18209,9106,33.9055599076844
246989.24116818,2550404.11236252,18205,18536,9268,188.890505871716
246991.43983088,2550403.75392218,18206,18205,9103,2.22768874466966
249144.83988180,2550404.98096674,18207,18208,9104,48.0274501425505
249110.83669983,2550392.73025303,18208,18207,9104,48.0274501425505
249110.83669983,2550392.73025303,18208,18225,9113,32.8113669948621
249110.83669983,2550392.73025303,18208,18254,9128,58.7570027413966
246955.76953545,2550409.51946849,18209,18119,9105,38.9399259355625
246955.76953545,2550409.51946849,18209,18205,9106,33.9055599076844
246955.76953545,2550409.51946849,18209,18243,9122,19.6599963693023
251669.96055607,2550411.04593313,18213,18214,9107,103.642039794139
251773.59987988,2550411.75586822,18214,18213,9107,103.642039794139
251773.59987988,2550411.75586822,18214,18216,9108,144.409276141864
251773.59987988,2550411.75586822,18214,18922,9461,221.124226647163
251918.00739439,2550412.35682783,18216,18214,9108,144.409276141864
251918.00739439,2550412.35682783,18216,17727,9109,204.49332642448
251918.00739439,2550412.35682783,18216,18199,9110,158.972820632451
251918.00739439,2550412.35682783,18216,19257,9629,347.157065825018
252447.83447676,2550415.56390112,18222,17834,9111,164.747769890427
252447.83447676,2550415.56390112,18222,18324,9162,55.3335083838067
252447.83447676,2550415.56390112,18222,18425,9214,132.750029356568
249132.58703022,2550417.29667182,18225,18208,9113,32.8113669948621
248763.50253464,2550417.81608712,18227,18074,9114,110.866129225605
248763.50253464,2550417.81608712,18227,18369,9185,122.385693841127
248763.50253464,2550417.81608712,18227,18371,9187,96.6906842952132
244441.14456725,2550423.02604463,18229,17907,9115,140.686656189647
244441.14456725,2550423.02604463,18229,18077,9116,152.174710308281
244441.14456725,2550423.02604463,18229,18493,9248,320.964473261685
244441.14456725,2550423.02604463,18229,18661,9331,156.064749928027
258074.25506719,2550426.85212274,18233,18182,9117,35.8267161134214
258074.25506719,2550426.85212274,18233,18597,9300,123.227332922203
258074.25506719,2550426.85212274,18233,18788,9394,252.594201286057
250194.72055469,2550427.12616534,18236,18152,9118,50.4454796570891
250194.72055469,2550427.12616534,18236,18249,9125,11.0417775083779
250194.72055469,2550427.12616534,18236,18292,9146,24.2858080695438
253747.86605665,2550427.15751395,18237,18159,9119,509.399636788498
253747.86605665,2550427.15751395,18237,17586,18222,552.846821779169
253747.86605665,2550427.15751395,18237,19451,18222,552.846821779169
245295.86884449,2550427.20487897,18239,16847,9120,525.536077276962
245295.86884449,2550427.20487897,18239,18136,9121,119.016523373669
245295.86884449,2550427.20487897,18239,19541,9771,401.651759428826
246959.15229034,2550428.88625517,18243,18209,9122,19.6599963693023
246959.15229034,2550428.88625517,18243,18302,9152,48.2964666411006
249866.67092350,2550430.35849129,18246,17972,9123,114.678688922645
249866.67092350,2550430.35849129,18246,18261,9131,47.6665474558656
249866.67092350,2550430.35849129,18246,18566,9284,107.903560461469
246913.16262995,2550430.80393551,18247,18248,9124,123.693807762363
246913.16262995,2550430.80393551,18247,18293,9148,106.580608190656
246913.16262995,2550430.80393551,18247,18302,9151,24.3213609555168
246889.42472024,2550309.40924979,18248,18247,9124,123.693807762363
250204.96150156,2550431.25458607,18249,18236,9125,11.0417775083779
250204.96150156,2550431.25458607,18249,18009,9126,101.6260028522
250204.96150156,2550431.25458607,18249,18298,9150,22.3584414448628
249066.66372596,2550431.47472039,18254,18204,9127,35.8332538688458
249066.66372596,2550431.47472039,18254,18208,9128,58.7570027413966
249066.66372596,2550431.47472039,18254,18464,9232,112.047296860639
249231.94350528,2550434.62564694,18257,17999,9129,143.511457067811
249231.94350528,2550434.62564694,18257,17934,9130,202.751392988194
249231.94350528,2550434.62564694,18257,18316,9158,46.6031241040179
249231.94350528,2550434.62564694,18257,18403,9202,166.238201265698
249914.09475204,2550435.16268040,18261,18246,9131,47.6665474558656
249914.09475204,2550435.16268040,18261,18271,9136,49.5252647016434
249914.09475204,2550435.16268040,18261,18553,9303,192.805660234831
259965.67714008,2550435.88686986,18263,18112,9132,68.6398523813545
248995.35570275,2550437.00095592,18265,18204,9133,60.2975947582115
258267.95602149,2550437.14432386,18268,17516,9134,332.395598424577
258267.95602149,2550437.14432386,18268,18758,9379,155.297273251433
258267.95602149,2550437.14432386,18268,18758,9380,155.927674075316
